Date,1yr
"Sep 01, 2016",6.82
"Sep 02, 2016",6.792
"Sep 06, 2016",6.79
"Sep 07, 2016",6.753
"Sep 08, 2016",6.733
"Sep 09, 2016",6.723
"Sep 12, 2016",6.826
"Sep 14, 2016",6.821
"Sep 15, 2016",6.804
"Sep 16, 2016",6.791
"Sep 17, 2016",6.791
"Sep 19, 2016",6.747
"Sep 20, 2016",6.743
"Sep 21, 2016",6.725
"Sep 22, 2016",6.694
"Sep 23, 2016",6.8
"Sep 24, 2016",6.706
"Sep 25, 2016",6.706
"Sep 26, 2016",6.648
"Sep 27, 2016",6.615
"Sep 28, 2016",6.597
"Sep 29, 2016",6.687
"Sep 30, 2016",6.631
"Oct 03, 2016",6.612
"Oct 04, 2016",6.593
"Oct 05, 2016",6.518
"Oct 06, 2016",6.526
"Oct 07, 2016",6.538
"Oct 10, 2016",6.521
"Oct 13, 2016",6.529
"Oct 14, 2016",6.541
"Oct 15, 2016",6.584
"Oct 17, 2016",6.535
"Oct 18, 2016",6.529
"Oct 19, 2016",6.524
"Oct 20, 2016",6.635
"Oct 21, 2016",6.589
"Oct 24, 2016",6.583
"Oct 25, 2016",6.593
"Oct 26, 2016",6.542
"Oct 27, 2016",6.521
"Oct 28, 2016",6.61
"Nov 01, 2016",6.62
"Nov 02, 2016",6.537
"Nov 03, 2016",6.546
"Nov 04, 2016",6.544
"Nov 07, 2016",6.554
"Nov 08, 2016",6.406
"Nov 09, 2016",6.351
"Nov 10, 2016",6.313
"Nov 11, 2016",6.348
"Nov 15, 2016",6.244
"Nov 16, 2016",6.074
"Nov 17, 2016",6.131
"Nov 18, 2016",6.107
"Nov 21, 2016",6.181
"Nov 22, 2016",6.107
"Nov 23, 2016",6.031
"Nov 24, 2016",5.921
"Nov 25, 2016",5.979
"Nov 28, 2016",6.107
"Nov 29, 2016",6.029
"Nov 30, 2016",6.037
"Dec 01, 2016",6.029
"Dec 02, 2016",6.072
"Dec 05, 2016",6.027
"Dec 06, 2016",6.054
"Dec 07, 2016",6.009
"Dec 08, 2016",6.269
"Dec 09, 2016",6.273
"Dec 13, 2016",6.265
"Dec 14, 2016",6.238
"Dec 15, 2016",6.211
"Dec 16, 2016",6.222
"Dec 19, 2016",6.299
"Dec 20, 2016",6.32
"Dec 21, 2016",6.317
"Dec 22, 2016",6.321
"Dec 23, 2016",6.344
"Dec 26, 2016",6.366
"Dec 27, 2016",6.387
"Dec 28, 2016",6.384
"Dec 29, 2016",6.332
"Dec 30, 2016",6.326
"Jan 02, 2017",6.282
"Jan 03, 2017",6.32
"Jan 04, 2017",6.275
"Jan 05, 2017",6.256
"Jan 06, 2017",6.279
"Jan 09, 2017",6.292
"Jan 10, 2017",6.281
"Jan 11, 2017",6.277
"Jan 12, 2017",6.241
"Jan 13, 2017",6.264
"Jan 16, 2017",6.261
"Jan 17, 2017",6.241
"Jan 18, 2017",6.237
"Jan 19, 2017",6.276
"Jan 20, 2017",6.292
"Jan 23, 2017",6.297
"Jan 24, 2017",6.268
"Jan 25, 2017",6.27
"Jan 27, 2017",6.286
"Jan 30, 2017",6.26
"Jan 31, 2017",6.256
"Feb 01, 2017",6.244
"Feb 02, 2017",6.206
"Feb 03, 2017",6.195
"Feb 06, 2017",6.192
"Feb 07, 2017",6.206
"Feb 08, 2017",6.379
"Feb 09, 2017",6.412
"Feb 10, 2017",6.411
"Feb 13, 2017",6.381
"Feb 14, 2017",6.378
"Feb 15, 2017",6.357
"Feb 16, 2017",6.372
"Feb 17, 2017",6.362
"Feb 20, 2017",6.392
"Feb 22, 2017",6.37
"Feb 23, 2017",6.339
"Feb 27, 2017",6.298
"Feb 28, 2017",6.325
"Mar 01, 2017",6.35
"Mar 02, 2017",6.384
"Mar 03, 2017",6.355
"Mar 06, 2017",6.342
"Mar 07, 2017",6.32
"Mar 08, 2017",6.354
"Mar 09, 2017",6.275
"Mar 10, 2017",6.299
"Mar 14, 2017",6.334
"Mar 15, 2017",6.301
"Mar 16, 2017",6.298
"Mar 17, 2017",6.316
"Mar 18, 2017",6.316
"Mar 20, 2017",6.332
"Mar 21, 2017",6.29
"Mar 22, 2017",6.276
"Mar 23, 2017",6.243
"Mar 24, 2017",6.221
"Mar 26, 2017",6.251
"Mar 27, 2017",6.204
"Mar 29, 2017",6.25
"Mar 30, 2017",6.24
"Mar 31, 2017",6.239
"Apr 03, 2017",6.251
"Apr 05, 2017",6.258
"Apr 06, 2017",6.48
"Apr 07, 2017",6.366
"Apr 10, 2017",6.384
"Apr 11, 2017",6.39
"Apr 12, 2017",6.406
"Apr 13, 2017",6.39
"Apr 17, 2017",6.417
"Apr 18, 2017",6.392
"Apr 19, 2017",6.387
"Apr 20, 2017",6.372
"Apr 21, 2017",6.424
"Apr 22, 2017",6.445
"Apr 24, 2017",6.441
"Apr 25, 2017",6.437
"Apr 26, 2017",6.487
"Apr 27, 2017",6.461
"Apr 28, 2017",6.401
"May 02, 2017",6.463
"May 03, 2017",6.469
"May 04, 2017",6.454
"May 05, 2017",6.486
"May 07, 2017",6.497
"May 08, 2017",6.403
"May 09, 2017",6.406
"May 11, 2017",6.458
"May 12, 2017",6.457
"May 15, 2017",6.429
"May 16, 2017",6.437
"May 17, 2017",6.513
"May 18, 2017",6.52
"May 19, 2017",6.449
"May 22, 2017",6.41
"May 23, 2017",6.417
"May 24, 2017",6.412
"May 25, 2017",6.396
"May 26, 2017",6.371
"May 29, 2017",6.402
"May 30, 2017",6.545
"May 31, 2017",6.529
"Jun 01, 2017",6.501
"Jun 02, 2017",6.512
"Jun 05, 2017",6.508
"Jun 06, 2017",6.503
"Jun 07, 2017",6.425
"Jun 08, 2017",6.396
"Jun 09, 2017",6.357
"Jun 12, 2017",6.402
"Jun 13, 2017",6.359
"Jun 14, 2017",6.367
"Jun 15, 2017",6.362
"Jun 16, 2017",6.347
"Jun 19, 2017",6.355
"Jun 20, 2017",6.376
"Jun 21, 2017",6.396
"Jun 22, 2017",6.391
"Jun 23, 2017",6.385
"Jun 25, 2017",6.398
"Jun 27, 2017",6.393
"Jun 28, 2017",6.401
"Jun 29, 2017",6.422
"Jun 30, 2017",6.408
"Jul 01, 2017",6.421
"Jul 02, 2017",6.421
"Jul 03, 2017",6.456
"Jul 04, 2017",6.424
"Jul 05, 2017",6.419
"Jul 06, 2017",6.387
"Jul 07, 2017",6.372
"Jul 10, 2017",6.367
"Jul 11, 2017",6.375
"Jul 12, 2017",6.329
"Jul 13, 2017",6.337
"Jul 14, 2017",6.335
"Jul 16, 2017",6.419
"Jul 17, 2017",6.329
"Jul 18, 2017",6.31
"Jul 19, 2017",6.361
"Jul 20, 2017",6.384
"Jul 21, 2017",6.339
"Jul 24, 2017",6.319
"Jul 25, 2017",6.313
"Jul 26, 2017",6.322
"Jul 27, 2017",6.302
"Jul 28, 2017",6.29
"Jul 31, 2017",6.299
"Aug 01, 2017",6.323
"Aug 02, 2017",6.258
"Aug 03, 2017",6.222
"Aug 04, 2017",6.203
"Aug 06, 2017",6.218
"Aug 07, 2017",6.212
"Aug 08, 2017",6.221
"Aug 09, 2017",6.215
"Aug 10, 2017",6.313
"Aug 11, 2017",6.308
"Aug 14, 2017",6.315
"Aug 16, 2017",6.315
"Aug 18, 2017",6.311
"Aug 21, 2017",6.329
"Aug 22, 2017",6.282
"Aug 23, 2017",6.297
"Aug 24, 2017",6.291
"Aug 28, 2017",6.299
"Aug 29, 2017",6.284
"Aug 30, 2017",6.307
"Aug 31, 2017",6.292
"Sep 01, 2017",6.27
"Sep 04, 2017",6.271
"Sep 05, 2017",6.256
"Sep 06, 2017",6.233
"Sep 07, 2017",6.234
"Sep 08, 2017",6.303
"Sep 11, 2017",6.235
"Sep 12, 2017",6.311
"Sep 13, 2017",6.281
"Sep 14, 2017",6.289
"Sep 15, 2017",6.275
"Sep 18, 2017",6.267
"Sep 19, 2017",6.283
"Sep 20, 2017",6.276
"Sep 21, 2017",6.276
"Sep 22, 2017",6.293
"Sep 25, 2017",6.332
"Sep 26, 2017",6.278
"Sep 27, 2017",6.239
"Sep 28, 2017",6.255
"Sep 29, 2017",6.05
"Oct 03, 2017",6.249
"Oct 04, 2017",6.233
"Oct 05, 2017",6.225
"Oct 06, 2017",6.226
"Oct 09, 2017",6.299
"Oct 10, 2017",6.203
"Oct 11, 2017",6.227
"Oct 12, 2017",6.244
"Oct 13, 2017",6.269
"Oct 16, 2017",6.302
"Oct 17, 2017",6.254
"Oct 18, 2017",6.256
"Oct 22, 2017",6.272
"Oct 23, 2017",6.206
"Oct 24, 2017",6.248
"Oct 25, 2017",6.215
"Oct 26, 2017",6.274
"Oct 27, 2017",6.208
"Oct 29, 2017",6.225
"Oct 30, 2017",6.25
"Oct 31, 2017",6.259
"Nov 01, 2017",6.268
"Nov 02, 2017",6.311
"Nov 03, 2017",6.313
"Nov 06, 2017",6.296
"Nov 07, 2017",6.297
"Nov 08, 2017",6.306
"Nov 09, 2017",6.298
"Nov 10, 2017",6.308
"Nov 13, 2017",6.326
"Nov 14, 2017",6.361
"Nov 15, 2017",6.371
"Nov 16, 2017",6.372
"Nov 17, 2017",6.356
"Nov 20, 2017",6.287
"Nov 21, 2017",6.34
"Nov 22, 2017",6.35
"Nov 23, 2017",6.35
"Nov 24, 2017",6.362
"Nov 27, 2017",6.398
"Nov 28, 2017",6.408
"Nov 29, 2017",6.355
"Nov 30, 2017",6.349
"Dec 04, 2017",6.386
"Dec 05, 2017",6.405
"Dec 06, 2017",6.351
"Dec 07, 2017",6.343
"Dec 08, 2017",6.364
"Dec 11, 2017",6.383
"Dec 12, 2017",6.403
"Dec 13, 2017",6.422
"Dec 14, 2017",6.423
"Dec 15, 2017",6.417
"Dec 16, 2017",6.483
"Dec 18, 2017",6.4
"Dec 19, 2017",6.413
"Dec 20, 2017",6.433
"Dec 21, 2017",6.49
"Dec 22, 2017",6.49
"Dec 26, 2017",6.496
"Dec 27, 2017",6.502
"Dec 28, 2017",6.604
"Dec 29, 2017",6.601
"Jan 01, 2018",6.562
"Jan 02, 2018",6.568
"Jan 03, 2018",6.567
"Jan 04, 2018",6.595
"Jan 05, 2018",6.561
"Jan 08, 2018",6.567
"Jan 09, 2018",6.573
"Jan 10, 2018",6.587
"Jan 11, 2018",6.608
"Jan 12, 2018",6.611
"Jan 15, 2018",6.61
"Jan 16, 2018",6.624
"Jan 17, 2018",6.576
"Jan 18, 2018",6.59
"Jan 19, 2018",6.594
"Jan 22, 2018",6.615
"Jan 23, 2018",6.583
"Jan 24, 2018",6.581
"Jan 25, 2018",6.599
"Jan 29, 2018",6.645
"Jan 30, 2018",6.66
"Jan 31, 2018",6.651
"Feb 01, 2018",6.602
"Feb 02, 2018",6.67
"Feb 05, 2018",6.66
"Feb 06, 2018",6.643
"Feb 07, 2018",6.626
"Feb 08, 2018",6.64
"Feb 09, 2018",6.62
"Feb 12, 2018",6.65
"Feb 14, 2018",6.616
"Feb 15, 2018",6.688
"Feb 16, 2018",6.65
"Feb 18, 2018",6.683
"Feb 20, 2018",6.657
"Feb 21, 2018",6.647
"Feb 22, 2018",6.687
"Feb 23, 2018",6.658
"Feb 26, 2018",6.657
"Feb 27, 2018",6.639
"Feb 28, 2018",6.652
"Mar 01, 2018",6.647
"Mar 05, 2018",6.662
"Mar 06, 2018",6.661
"Mar 07, 2018",6.625
"Mar 08, 2018",6.633
"Mar 09, 2018",6.628
"Mar 12, 2018",6.627
"Mar 13, 2018",6.634
"Mar 14, 2018",6.641
"Mar 15, 2018",6.571
"Mar 16, 2018",6.549
"Mar 19, 2018",6.6
"Mar 20, 2018",6.59
"Mar 21, 2018",6.649
"Mar 22, 2018",6.631
"Mar 23, 2018",6.609
"Mar 26, 2018",6.625
"Mar 27, 2018",6.526
"Mar 28, 2018",6.563
"Apr 03, 2018",6.543
"Apr 04, 2018",6.488
"Apr 05, 2018",6.459
"Apr 06, 2018",6.453
"Apr 09, 2018",6.461
"Apr 10, 2018",6.477
"Apr 11, 2018",6.549
"Apr 12, 2018",6.52
"Apr 13, 2018",6.543
"Apr 16, 2018",6.55
"Apr 17, 2018",6.67
"Apr 18, 2018",6.594
"Apr 19, 2018",6.62
"Apr 20, 2018",6.654
"Apr 23, 2018",6.7
"Apr 24, 2018",6.831
"Apr 25, 2018",6.773
"Apr 26, 2018",6.763
"Apr 27, 2018",6.786
"May 02, 2018",6.785
"May 03, 2018",6.804
"May 04, 2018",6.83
"May 07, 2018",6.8
"May 08, 2018",6.799
"May 09, 2018",6.857
"May 10, 2018",6.866
"May 11, 2018",6.864
"May 14, 2018",6.873
"May 15, 2018",6.892
"May 16, 2018",6.872
"May 17, 2018",6.911
"May 18, 2018",6.899
"May 20, 2018",6.899
"May 21, 2018",6.919
"May 22, 2018",6.918
"May 23, 2018",6.989
"May 24, 2018",7.143
"May 25, 2018",7.081
"May 28, 2018",7.07
"May 29, 2018",7.122
"May 30, 2018",7.07
"May 31, 2018",7.07
"Jun 01, 2018",7.068
"Jun 04, 2018",7.089
"Jun 05, 2018",7.077
"Jun 06, 2018",7.066
"Jun 07, 2018",7.086
"Jun 08, 2018",7.062
"Jun 11, 2018",7.072
"Jun 12, 2018",7.082
"Jun 13, 2018",7.07
"Jun 14, 2018",7.058
"Jun 15, 2018",7.033
"Jun 18, 2018",7.076
"Jun 19, 2018",7.053
"Jun 20, 2018",6.997
"Jun 21, 2018",6.963
"Jun 22, 2018",6.982
"Jun 25, 2018",7.003
"Jun 26, 2018",6.979
"Jun 27, 2018",7.023
"Jun 28, 2018",7.045
"Jun 29, 2018",7.019
"Jul 02, 2018",7.174
"Jul 03, 2018",7.195
"Jul 04, 2018",7.197
"Jul 05, 2018",7.198
"Jul 06, 2018",7.233
"Jul 09, 2018",7.244
"Jul 10, 2018",7.235
"Jul 11, 2018",7.236
"Jul 12, 2018",7.216
"Jul 13, 2018",7.207
"Jul 16, 2018",7.208
"Jul 17, 2018",7.176
"Jul 18, 2018",7.176
"Jul 19, 2018",7.198
"Jul 20, 2018",7.211
"Jul 23, 2018",7.211
"Jul 24, 2018",7.245
"Jul 25, 2018",7.245
"Jul 26, 2018",7.246
"Jul 27, 2018",7.248
"Jul 30, 2018",7.248
"Jul 31, 2018",7.248
"Aug 01, 2018",7.212
"Aug 02, 2018",7.237
"Aug 03, 2018",7.249
"Aug 06, 2018",7.261
"Aug 07, 2018",7.312
"Aug 08, 2018",7.261
"Aug 09, 2018",7.235
"Aug 10, 2018",7.221
"Aug 13, 2018",7.286
"Aug 14, 2018",7.26
"Aug 16, 2018",7.299
"Aug 20, 2018",7.285
"Aug 21, 2018",7.299
"Aug 23, 2018",7.339
"Aug 24, 2018",7.299
"Aug 27, 2018",7.326
"Aug 28, 2018",7.326
"Aug 29, 2018",7.326
"Aug 30, 2018",7.326
"Aug 31, 2018",7.341
"Sep 03, 2018",7.597
"Sep 04, 2018",7.672
"Sep 05, 2018",7.798
"Sep 06, 2018",7.719
"Sep 07, 2018",7.694
"Sep 10, 2018",7.937
"Sep 11, 2018",7.815
"Sep 12, 2018",7.98
"Sep 14, 2018",7.864
"Sep 17, 2018",7.825
"Sep 18, 2018",7.802
"Sep 19, 2018",7.8
"Sep 21, 2018",7.766
"Sep 24, 2018",7.966
"Sep 25, 2018",7.952
"Sep 26, 2018",7.827
"Sep 27, 2018",7.778
"Sep 28, 2018",7.753
"Oct 01, 2018",7.725
"Oct 03, 2018",7.884
"Oct 04, 2018",7.896
"Oct 05, 2018",7.643
"Oct 08, 2018",7.629
"Oct 09, 2018",7.561
"Oct 10, 2018",7.582
"Oct 11, 2018",7.549
"Oct 12, 2018",7.566
"Oct 15, 2018",7.569
"Oct 16, 2018",7.509
"Oct 17, 2018",7.667
"Oct 19, 2018",7.487
"Oct 22, 2018",7.453
"Oct 23, 2018",7.465
"Oct 24, 2018",7.576
"Oct 25, 2018",7.588
"Oct 26, 2018",7.588
"Oct 29, 2018",7.444
"Oct 30, 2018",7.59
"Oct 31, 2018",7.483
"Nov 01, 2018",7.431
"Nov 02, 2018",7.347
"Nov 05, 2018",7.534
"Nov 06, 2018",7.347
"Nov 09, 2018",7.336
"Nov 12, 2018",7.451
"Nov 13, 2018",7.294
"Nov 14, 2018",7.315
"Nov 15, 2018",7.393
"Nov 16, 2018",7.344
"Nov 19, 2018",7.251
"Nov 20, 2018",7.294
"Nov 22, 2018",7.217
"Nov 26, 2018",7.238
"Nov 27, 2018",7.26
"Nov 28, 2018",7.165
"Nov 29, 2018",7.167
"Nov 30, 2018",7.174
"Dec 03, 2018",7.234
"Dec 04, 2018",7.203
"Dec 05, 2018",7.117
"Dec 06, 2018",7.078
"Dec 07, 2018",7.12
"Dec 10, 2018",7.145
"Dec 11, 2018",7.13
"Dec 12, 2018",7.042
"Dec 13, 2018",6.978
"Dec 14, 2018",6.98
"Dec 17, 2018",6.981
"Dec 18, 2018",6.924
"Dec 19, 2018",6.884
"Dec 20, 2018",6.892
"Dec 21, 2018",6.869
"Dec 24, 2018",6.862
"Dec 26, 2018",6.829
"Dec 27, 2018",6.829
"Dec 28, 2018",6.83
"Dec 31, 2018",6.814
"Jan 01, 2019",6.831
"Jan 02, 2019",6.814
"Jan 03, 2019",6.823
"Jan 04, 2019",6.841
"Jan 07, 2019",6.892
"Jan 08, 2019",6.833
"Jan 09, 2019",6.817
"Jan 10, 2019",6.826
"Jan 11, 2019",6.835
"Jan 14, 2019",6.801
"Jan 15, 2019",6.819
"Jan 16, 2019",6.837
"Jan 17, 2019",6.828
"Jan 18, 2019",6.838
"Jan 21, 2019",6.839
"Jan 22, 2019",6.822
"Jan 23, 2019",6.831
"Jan 24, 2019",6.823
"Jan 25, 2019",6.824
"Jan 28, 2019",6.824
"Jan 29, 2019",6.834
"Jan 30, 2019",6.834
"Jan 31, 2019",6.736
"Feb 01, 2019",6.782
"Feb 04, 2019",6.827
"Feb 05, 2019",6.81
"Feb 06, 2019",6.783
"Feb 07, 2019",6.657
"Feb 08, 2019",6.612
"Feb 11, 2019",6.639
"Feb 12, 2019",6.63
"Feb 13, 2019",6.548
"Feb 14, 2019",6.539
"Feb 15, 2019",6.548
"Feb 18, 2019",6.547
"Feb 20, 2019",6.575
"Feb 21, 2019",6.575
"Feb 22, 2019",6.566
"Feb 25, 2019",6.565
"Feb 26, 2019",6.565
"Feb 27, 2019",6.594
"Feb 28, 2019",6.565
"Mar 01, 2019",6.565
"Mar 05, 2019",6.565
"Mar 06, 2019",6.575
"Mar 07, 2019",6.584
"Mar 08, 2019",6.555
"Mar 11, 2019",6.545
"Mar 12, 2019",6.545
"Mar 13, 2019",6.555
"Mar 14, 2019",6.516
"Mar 15, 2019",6.515
"Mar 18, 2019",6.515
"Mar 19, 2019",6.525
"Mar 20, 2019",6.515
"Mar 22, 2019",6.525
"Mar 25, 2019",6.504
"Mar 26, 2019",6.515
"Mar 27, 2019",6.525
"Mar 28, 2019",6.514
"Mar 29, 2019",6.432
"Apr 02, 2019",6.39
"Apr 03, 2019",6.4
"Apr 04, 2019",6.441
"Apr 05, 2019",6.44
"Apr 08, 2019",6.493
"Apr 09, 2019",6.523
"Apr 10, 2019",6.491
"Apr 11, 2019",6.512
"Apr 12, 2019",6.51
"Apr 15, 2019",6.548
"Apr 16, 2019",6.529
"Apr 18, 2019",6.537
"Apr 22, 2019",6.569
"Apr 23, 2019",6.591
"Apr 24, 2019",6.557
"Apr 25, 2019",6.59
"Apr 26, 2019",6.555
"Apr 30, 2019",6.565
"May 02, 2019",6.564
"May 03, 2019",6.62
"May 06, 2019",6.563
"May 07, 2019",6.562
"May 08, 2019",6.562
"May 09, 2019",6.561
"May 10, 2019",6.56
"May 13, 2019",6.513
"May 14, 2019",6.524
"May 15, 2019",6.477
"May 16, 2019",6.464
"May 17, 2019",6.462
"May 20, 2019",6.426
"May 21, 2019",6.413
"May 22, 2019",6.401
"May 23, 2019",6.376
"May 24, 2019",6.361
"May 27, 2019",6.336
"May 28, 2019",6.359
"May 29, 2019",6.333
"May 30, 2019",6.321
"May 31, 2019",6.257
"Jun 03, 2019",6.194
"Jun 04, 2019",6.228
"Jun 06, 2019",6.152
"Jun 07, 2019",6.147
"Jun 10, 2019",6.158
"Jun 11, 2019",6.144
"Jun 12, 2019",6.142
"Jun 13, 2019",6.153
"Jun 14, 2019",6.122
"Jun 17, 2019",6.107
"Jun 18, 2019",6.067
"Jun 19, 2019",6.103
"Jun 20, 2019",6.076
"Jun 21, 2019",6.122
"Jun 24, 2019",6.12
"Jun 25, 2019",6.118
"Jun 26, 2019",6.129
"Jun 27, 2019",6.114
"Jun 28, 2019",6.189
"Jul 01, 2019",6.16
"Jul 02, 2019",6.132
"Jul 03, 2019",6.089
"Jul 04, 2019",6.101
"Jul 05, 2019",6.054
"Jul 08, 2019",6.079
"Jul 09, 2019",6.091
"Jul 10, 2019",6.089
"Jul 11, 2019",6.073
"Jul 12, 2019",6.067
"Jul 15, 2019",6.022
"Jul 16, 2019",5.963
"Jul 17, 2019",5.946
"Jul 18, 2019",5.93
"Jul 19, 2019",5.907
"Jul 22, 2019",5.89
"Jul 23, 2019",5.931
"Jul 24, 2019",5.928
"Jul 25, 2019",5.969
"Jul 26, 2019",5.917
"Jul 29, 2019",5.899
"Jul 30, 2019",5.929
"Jul 31, 2019",5.897
"Aug 01, 2019",6.01
"Aug 02, 2019",5.954
"Aug 05, 2019",5.959
"Aug 06, 2019",5.935
"Aug 07, 2019",5.875
"Aug 08, 2019",5.852
"Aug 09, 2019",5.85
"Aug 13, 2019",5.871
"Aug 14, 2019",5.815
"Aug 16, 2019",5.815
"Aug 19, 2019",5.834
"Aug 20, 2019",5.825
"Aug 21, 2019",5.815
"Aug 22, 2019",5.783
"Aug 23, 2019",5.782
"Aug 26, 2019",5.728
"Aug 27, 2019",5.747
"Aug 28, 2019",5.723
"Aug 29, 2019",5.742
"Aug 30, 2019",5.769
"Sep 03, 2019",5.683
"Sep 04, 2019",5.726
"Sep 05, 2019",5.723
"Sep 06, 2019",5.692
"Sep 09, 2019",5.702
"Sep 11, 2019",5.699
"Sep 12, 2019",5.704
"Sep 13, 2019",5.711
"Sep 16, 2019",5.747
"Sep 17, 2019",5.759
"Sep 18, 2019",5.726
"Sep 19, 2019",5.723
"Sep 20, 2019",5.785
"Sep 23, 2019",5.774
"Sep 24, 2019",5.78
"Sep 25, 2019",5.777
"Sep 26, 2019",5.774
"Sep 27, 2019",5.822
"Sep 30, 2019",5.763
"Oct 01, 2019",5.678
"Oct 03, 2019",5.628
"Oct 04, 2019",5.618
"Oct 07, 2019",5.636
"Oct 09, 2019",5.625
"Oct 10, 2019",5.639
"Oct 11, 2019",5.654
"Oct 14, 2019",5.618
"Oct 15, 2019",5.591
"Oct 16, 2019",5.571
"Oct 17, 2019",5.568
"Oct 18, 2019",5.555
"Oct 22, 2019",5.552
"Oct 23, 2019",5.516
"Oct 24, 2019",5.554
"Oct 25, 2019",5.557
"Oct 29, 2019",5.512
"Oct 30, 2019",5.5
"Oct 31, 2019",5.479
"Nov 01, 2019",5.478
"Nov 04, 2019",5.525
"Nov 05, 2019",5.513
"Nov 06, 2019",5.493
"Nov 07, 2019",5.489
"Nov 08, 2019",5.488
"Nov 11, 2019",5.532
"Nov 13, 2019",5.512
"Nov 14, 2019",5.517
"Nov 15, 2019",5.454
"Nov 18, 2019",5.135
"Nov 19, 2019",5.438
"Nov 20, 2019",5.434
"Nov 21, 2019",5.439
"Nov 22, 2019",5.42
"Nov 25, 2019",5.407
"Nov 26, 2019",5.394
"Nov 27, 2019",5.355
"Nov 28, 2019",5.36
"Nov 29, 2019",5.321
"Dec 02, 2019",5.326
"Dec 03, 2019",5.349
"Dec 04, 2019",5.354
"Dec 05, 2019",5.579
"Dec 06, 2019",5.568
"Dec 09, 2019",5.556
"Dec 10, 2019",5.561
"Dec 11, 2019",5.567
"Dec 12, 2019",5.591
"Dec 13, 2019",5.572
"Dec 16, 2019",5.606
"Dec 17, 2019",5.565
"Dec 18, 2019",5.589
"Dec 19, 2019",5.586
"Dec 20, 2019",5.853
"Dec 23, 2019",5.61
"Dec 24, 2019",5.565
"Dec 26, 2019",5.551
"Dec 27, 2019",5.686
"Dec 30, 2019",5.565
"Dec 31, 2019",5.562
"Jan 01, 2020",5.548
"Jan 02, 2020",5.545
"Jan 03, 2020",5.534
"Jan 06, 2020",5.53
"Jan 07, 2020",5.476
"Jan 08, 2020",5.472
"Jan 09, 2020",5.439
"Jan 10, 2020",5.426
"Jan 13, 2020",5.422
"Jan 14, 2020",5.449
"Jan 15, 2020",5.424
"Jan 16, 2020",5.634
"Jan 17, 2020",5.479
"Jan 20, 2020",5.475
"Jan 21, 2020",5.646
"Jan 22, 2020",5.425
"Jan 23, 2020",5.431
"Jan 24, 2020",5.448
"Jan 27, 2020",5.443
"Jan 28, 2020",5.438
"Jan 29, 2020",5.433
"Jan 30, 2020",5.449
"Jan 31, 2020",5.435
"Feb 03, 2020",5.398
"Feb 04, 2020",5.425
"Feb 05, 2020",5.41
"Feb 06, 2020",5.362
"Feb 07, 2020",5.379
"Feb 10, 2020",5.374
"Feb 11, 2020",5.358
"Feb 12, 2020",5.353
"Feb 13, 2020",5.348
"Feb 14, 2020",5.321
"Feb 17, 2020",5.36
"Feb 18, 2020",5.339
"Feb 20, 2020",5.408
"Feb 24, 2020",5.297
"Feb 25, 2020",5.32
"Feb 26, 2020",5.298
"Feb 27, 2020",5.269
"Feb 28, 2020",5.236
"Mar 02, 2020",5.196
"Mar 03, 2020",5.202
"Mar 04, 2020",5.034
"Mar 05, 2020",5.039
"Mar 06, 2020",4.962
"Mar 09, 2020",4.961
"Mar 11, 2020",5.085
"Mar 12, 2020",5.019
"Mar 13, 2020",5.048
"Mar 16, 2020",4.969
"Mar 17, 2020",4.999
"Mar 18, 2020",5.041
"Mar 19, 2020",5.047
"Mar 20, 2020",4.991
"Mar 23, 2020",4.984
"Mar 24, 2020",4.983
"Mar 26, 2020",5.151
"Mar 27, 2020",4.63
"Mar 30, 2020",4.693
"Mar 31, 2020",4.897
"Apr 03, 2020",4.599
"Apr 07, 2020",4.629
"Apr 08, 2020",4.582
"Apr 09, 2020",4.562
"Apr 13, 2020",4.544
"Apr 15, 2020",4.364
"Apr 16, 2020",4.355
"Apr 17, 2020",4.166
"Apr 20, 2020",4.116
"Apr 21, 2020",4.092
"Apr 22, 2020",3.839
"Apr 23, 2020",4.057
"Apr 24, 2020",4.025
"Apr 27, 2020",4.014
"Apr 28, 2020",3.976
"Apr 29, 2020",3.992
"Apr 30, 2020",3.933
"May 04, 2020",3.936
"May 05, 2020",3.882
"May 06, 2020",3.787
"May 08, 2020",3.865
"May 11, 2020",4.041
"May 12, 2020",3.899
"May 13, 2020",3.872
"May 14, 2020",3.977
"May 15, 2020",3.823
"May 18, 2020",3.885
"May 19, 2020",3.887
"May 20, 2020",3.845
"May 21, 2020",3.832
"May 22, 2020",3.55
"May 26, 2020",3.875
"May 27, 2020",3.661
"May 28, 2020",3.647
"May 29, 2020",3.619
"Jun 01, 2020",3.605
"Jun 02, 2020",3.606
"Jun 03, 2020",3.608
"Jun 04, 2020",3.773
"Jun 05, 2020",3.792
"Jun 08, 2020",3.786
"Jun 09, 2020",3.753
"Jun 10, 2020",3.784
"Jun 11, 2020",3.769
"Jun 12, 2020",3.789
"Jun 15, 2020",3.793
"Jun 16, 2020",3.815
"Jun 17, 2020",3.772
"Jun 18, 2020",3.756
"Jun 19, 2020",3.738
"Jun 22, 2020",3.723
"Jun 23, 2020",3.717
"Jun 24, 2020",3.711
"Jun 25, 2020",3.724
"Jun 26, 2020",3.686
"Jun 29, 2020",3.738
"Jun 30, 2020",3.732
"Jul 01, 2020",3.667
"Jul 02, 2020",3.641
"Jul 03, 2020",3.701
"Jul 06, 2020",3.704
